dealer_id,region,month,service_revenue,parts_revenue,repair_orders,csi_score,retention_rate,avg_turnaround_days,warranty_claims
D024,South,2024-06-01,108302,90815,752,88.06234397006801,0.5590522234517361,3.9028985392754127,20
D024,South,2024-07-01,141114,100130,1449,75.9398054943519,0.7271710027463598,2.080045450772027,47
D024,South,2024-08-01,123469,63687,613,88.20266795815517,0.753079251059527,2.2723899751703818,24
D024,South,2024-09-01,247679,113178,1965,95.06135222850382,0.8322166234341821,2.9673412663972676,34
D024,South,2024-10-01,155324,101196,882,90.11854773053491,0.7665018098141767,3.1903134939707254,34
D024,South,2024-11-01,193711,114178,1354,86.83824646495711,0.5058179492849306,3.9890777737472085,21
D024,South,2024-12-01,110257,44211,2281,74.49986746174189,0.8022070298387367,3.28775040320925,34
D025,Midwest,2023-01-01,94026,83535,2430,82.81195871621517,0.831820710648308,1.775158210502788,20
D025,Midwest,2023-02-01,116182,30570,2034,90.29371914957404,0.887123827072378,1.6745016365365724,31
D025,Midwest,2023-03-01,155602,94575,1338,78.96999899463765,0.7525695727852817,2.637929979334141,26
D025,Midwest,2023-04-01,190684,89821,1153,86.86746634700862,0.4303024538574549,3.213488358615014,42
D025,Midwest,2023-05-01,154102,102762,1566,75.03390588294693,0.7428502714668219,3.7755325871693914,37
D025,Midwest,2023-06-01,214327,87433,1617,74.74825839218775,0.8408078199389988,2.961249488826976,47
D025,Midwest,2023-07-01,264099,53989,2061,82.90342227334139,0.6970413902848562,3.256600514645572,38
D025,Midwest,2023-08-01,169049,35021,2244,86.24505838182262,0.7034234777700696,3.7024325140991436,25
D025,Midwest,2023-09-01,105517,108653,2270,87.14395319969363,0.8430467176566041,1.9916339623823966,32
D025,Midwest,2023-10-01,168151,33327,2034,83.29446048725642,0.46261027975841573,2.0013824446131663,46
D025,Midwest,2023-11-01,195945,112384,2274,93.1271592957939,0.8703866498447506,3.439778832018265,29
D025,Midwest,2023-12-01,225787,35750,1791,92.03763228769186,0.8084869536359184,3.6313685531149265,39
D025,Midwest,2024-01-01,171036,117954,993,81.66857899745047,0.5053965507750143,2.073414442594181,29
D025,Midwest,2024-02-01,280753,62101,1227,84.111530114433,0.45048905340888057,1.9187277227352693,46
D025,Midwest,2024-03-01,230611,87124,2161,87.71648332041146,0.5098533951957003,1.551302036823313,19
D025,Midwest,2024-04-01,226480,87980,1536,78.91038186617443,0.4312824211097258,2.0262673491633576,31
D025,Midwest,2024-05-01,272003,74254,1861,89.40591671521003,0.47746265557172135,1.7068420890454747,11
D025,Midwest,2024-06-01,207006,119462,510,83.09879222034898,0.6817041822419271,3.5095122262086877,14
D025,Midwest,2024-07-01,258367,75541,1789,79.17164204855668,0.7119992427644912,2.1841010446519293,32
D025,Midwest,2024-08-01,230592,115238,1234,85.0902082431705,0.5532317340214101,3.555953027963386,43
D025,Midwest,2024-09-01,210956,100744,1187,86.09037754326361,0.7321008565358929,1.9981148860207851,24
D025,Midwest,2024-10-01,138870,116694,2048,85.10473682762571,0.8947255654825282,3.723798277609408,29
D025,Midwest,2024-11-01,144729,58378,1480,93.51348244173968,0.6462845353766489,2.7079521582841712,28
D025,Midwest,2024-12-01,86587,92790,1260,84.62627915924917,0.8298973374058228,2.517012002379309,48
D026,Northeast,2023-01-01,112954,65303,2432,93.64557384034767,0.6564485277594048,3.6740152061869438,13
D026,Northeast,2023-02-01,168059,113494,1595,85.37139622041424,0.5860866276234487,3.1541681490729725,47
D026,Northeast,2023-03-01,83262,96981,619,82.05566586630653,0.5093549001617916,1.9570944496720428,43
D026,Northeast,2023-04-01,88597,93909,1211,80.8136878447515,0.6793829723121989,2.4279237900488284,15
D026,Northeast,2023-05-01,236877,41874,1405,81.41040554626198,0.678392455464094,3.612802128740087,14
D026,Northeast,2023-06-01,137021,49800,1650,83.84737687409874,0.5102521317178236,2.0455188363804306,29
D026,Northeast,2023-07-01,231014,50862,1929,88.35050020062576,0.7001407302640186,1.6337861572826082,22
D026,Northeast,2023-08-01,80336,72933,1431,91.82908876281024,0.6291617972937877,2.3780484683719525,26
D026,Northeast,2023-09-01,96279,98665,1851,80.31746812605202,0.5190733268328482,3.7710863796984384,48
D026,Northeast,2023-10-01,193892,101128,2224,81.66110221765557,0.4772461020024629,2.718163385250127,27
D026,Northeast,2023-11-01,267902,104640,1809,90.85831155890276,0.4853541816562401,1.5761592157724003,30
D026,Northeast,2023-12-01,261871,109414,1348,83.17332023493765,0.6552903787297799,3.0378228513529995,18
D026,Northeast,2024-01-01,111923,108388,970,77.87203342260949,0.8264909976652958,3.8209587640907685,10
D026,Northeast,2024-02-01,285867,65554,2366,89.06457122448735,0.6245193839650629,2.093696391880644,24
D026,Northeast,2024-03-01,274699,113424,1760,86.24589335856949,0.5405248750834446,1.933740125887555,10
D026,Northeast,2024-04-01,132265,46061,1382,80.53253383056196,0.7753848246055279,1.8137157419978767,26
D026,Northeast,2024-05-01,196192,105476,2376,77.82767329075156,0.7747130029904044,2.5777810127425127,17
D026,Northeast,2024-06-01,236904,116242,1894,79.71333591412635,0.5725418727566169,1.5752596805282972,11
D026,Northeast,2024-07-01,171198,64642,1370,88.47510347544112,0.7392499841463189,2.293874250643971,11
D026,Northeast,2024-08-01,286373,106918,792,77.68887630155079,0.8424275588480021,3.3476674398484314,35
D026,Northeast,2024-09-01,201008,107475,557,94.71334062080751,0.6715107154333821,2.367214940910964,28
D026,Northeast,2024-10-01,298297,55954,2273,82.57971490336101,0.4394697014732778,2.606995341359344,10
D026,Northeast,2024-11-01,81961,42497,1315,82.65783075859817,0.8643152810576971,1.6545211517230567,18
D026,Northeast,2024-12-01,123919,112103,2111,79.22652628683566,0.5364749973657439,2.3535631740107457,34
D027,South,2023-01-01,85698,96809,1419,95.3781877108292,0.7755885684770214,3.3846702067747825,19
D027,South,2023-02-01,111954,38002,651,83.138637578572,0.8087039236530547,3.3926202867465634,25
D027,South,2023-03-01,193776,79422,1686,88.17723014157178,0.6055987444412729,2.5060156482482796,40
D027,South,2023-04-01,158257,107963,1994,79.41290913243301,0.5475361746321548,2.247142838147577,10
D027,South,2023-05-01,237249,34765,2422,80.819465020602,0.8154745855275343,1.7997277336817803,42
D027,South,2023-06-01,257011,81493,2288,75.57606820491863,0.6464097922664123,2.2498551744425566,24
D027,South,2023-07-01,105901,53576,1288,75.97221369291492,0.5775658238769064,1.6131229725472196,32
D027,South,2023-08-01,213059,55105,1160,91.86903913713552,0.8104905086495704,2.9165131472636574,32
D027,South,2023-09-01,268607,72946,2075,76.72556281885852,0.4054055418175982,3.5663776854786606,14
D027,South,2023-10-01,266233,90652,2216,80.19976852360269,0.6319908490834437,1.7967727387727788,47
D027,South,2023-11-01,231388,106996,1084,85.95357483358397,0.7498526030497381,3.042360068461255,20
D027,South,2023-12-01,98395,69019,1343,86.33096124093635,0.8365544213821139,3.4737307460601308,17
D027,South,2024-01-01,217150,59631,1968,82.70161565755353,0.7967853272694008,1.5794462108933112,30
D027,South,2024-02-01,163639,95006,1173,77.37132048398159,0.42517476348467664,1.6319131446490065,21
D027,South,2024-03-01,195584,84710,777,87.78276562266879,0.5264290591250556,2.9440793858610563,30
D027,South,2024-04-01,85454,104960,521,78.32259215450054,0.6386751990612007,2.377047773337539,17
D027,South,2024-05-01,250685,115678,2308,79.60968925018143,0.44234417093765344,2.666732802211021,23
D027,South,2024-06-01,297516,91602,865,81.81664952497144,0.4913361921198341,1.8489971683995003,24
D027,South,2024-07-01,145333,82732,2318,81.42742733797131,0.5021233794560838,1.541890761230956,14
D027,South,2024-08-01,224341,95942,1740,89.48487219310238,0.7008410820091481,3.8427723622991925,35
D027,South,2024-09-01,222867,100021,1209,90.938595885832,0.5660548916540623,3.8202545887744663,23
D027,South,2024-10-01,209036,90294,883,92.67781188957707,0.5195712727172617,2.7807508672177015,44
D027,South,2024-11-01,169424,81618,2438,88.68626266471598,0.8700915956260413,1.6169646124294212,33
D027,South,2024-12-01,142780,52908,644,79.54194402685896,0.8496301794623449,3.905653616522892,44
D028,Northeast,2023-01-01,202019,91381,1325,76.19316611263348,0.5084781229319397,2.220013364810103,49
D028,Northeast,2023-02-01,137530,76799,1231,86.49953719183631,0.8536244721782029,1.8907092738744407,35
D028,Northeast,2023-03-01,194527,35313,1810,83.57616511231402,0.8843373027871786,2.1558574169523643,48
D028,Northeast,2023-04-01,286380,80113,2299,81.8425763365735,0.42510721584522765,2.661532922022427,48
D028,Northeast,2023-05-01,244841,83218,1297,86.01164398211401,0.7387190356141473,2.5711447596219887,43
D028,Northeast,2023-06-01,117034,70317,672,93.15928449544555,0.7290274919306103,1.5201477583552996,13
D028,Northeast,2023-07-01,83164,113973,787,77.16146103087115,0.6737357449311594,2.1859615130064687,19
D028,Northeast,2023-08-01,269651,98207,875,82.92755137063715,0.4196347071208262,2.17999651336089,20
D028,Northeast,2023-09-01,150442,70031,1911,79.40222136955795,0.5054431138403941,3.6429791426489717,15
D028,Northeast,2023-10-01,173474,70469,1716,81.30491564989426,0.600106137924836,3.4582449573901193,20
D028,Northeast,2023-11-01,238458,61721,2038,73.31122583282423,0.5522462663744754,1.995238791800724,19
D028,Northeast,2023-12-01,130258,46508,1698,78.16634133258547,0.6099243488431588,2.7422387962501222,32
D028,Northeast,2024-01-01,157853,93768,1423,85.93402196238827,0.6211261382597796,3.493027681446907,39
D028,Northeast,2024-02-01,190966,36782,2460,79.72454745837558,0.42619564779743063,1.899062253580418,43
D028,Northeast,2024-03-01,188297,105874,1982,87.45603832705999,0.8632318989780925,2.549068457017026,20
D028,Northeast,2024-04-01,170895,54816,2278,83.20985310126507,0.5964475544465895,1.5716310689441362,35
D028,Northeast,2024-05-01,250639,77365,1452,81.61664598375994,0.4201290015046161,2.970880552457883,22
D028,Northeast,2024-06-01,275558,35877,1141,90.02296454563245,0.43094285084023765,2.838419852954128,24
D028,Northeast,2024-07-01,112766,109943,1786,85.19795264888974,0.4972238222158443,1.7329902989067367,22
D028,Northeast,2024-08-01,196477,58202,516,79.47371789424717,0.5108909890961593,2.2938864496737543,45
D028,Northeast,2024-09-01,271444,55095,2360,85.70892710230135,0.543663358254451,2.1993649194226776,23
D028,Northeast,2024-10-01,195657,96630,1703,82.48040264312868,0.6462676903571447,2.6052675866993003,12
D028,Northeast,2024-11-01,149518,75283,1954,78.81286680888714,0.6859979391417964,3.5135808232499657,36
D028,Northeast,2024-12-01,234934,109507,780,85.54704235916485,0.5340871838724567,2.402686815852593,31
D029,Northeast,2023-01-01,121743,69876,1449,84.51688164992555,0.7485818460689903,1.9835883573912065,38
D029,Northeast,2023-02-01,208867,65349,1191,82.92016536026321,0.8478449721333083,2.243218010703316,48
D029,Northeast,2023-03-01,290834,43861,1081,86.40195985556657,0.47055379701067557,2.863955304480166,27
D029,Northeast,2023-04-01,108164,55491,2378,86.81020072929526,0.7689754736987962,2.4011862628538845,13
D029,Northeast,2023-05-01,140380,74331,2325,84.72509428349551,0.6523095123038478,1.7932003695011125,39
D029,Northeast,2023-06-01,157986,106216,2376,82.67088960540195,0.8330507726889174,2.22359880404872,41
D029,Northeast,2023-07-01,102337,50666,2407,95.57165857365048,0.7326826042094522,2.751777314591678,25
D029,Northeast,2023-08-01,225830,95780,1426,80.23290548811163,0.7445438268741149,3.5581830317000755,30
D029,Northeast,2023-09-01,237699,82550,1933,76.65355326563008,0.6354750293862572,2.7305807879560207,41
D029,Northeast,2023-10-01,80320,51684,1117,85.79938317007088,0.7957317704447595,3.006174576758638,13
D029,Northeast,2023-11-01,221842,69321,2494,82.73447066009643,0.7382418747603022,2.985604568271493,11
D029,Northeast,2023-12-01,169904,59327,2421,89.47361757323569,0.6876795865645493,2.572655923256665,47
D029,Northeast,2024-01-01,182171,92559,1904,88.41836210708459,0.5619097874512158,3.152851696071741,46
D029,Northeast,2024-02-01,228725,70469,684,84.72276318943103,0.8247232031128677,1.612492053088561,25
D029,Northeast,2024-03-01,123169,78287,1997,77.02835753359271,0.4631932112028336,1.5696097689435335,19
D029,Northeast,2024-04-01,280417,52191,1287,93.46783234764146,0.6413567365384673,3.443638667955964,45
D029,Northeast,2024-05-01,189975,93477,1422,90.83443937844928,0.5989420877785115,3.5149472521689593,46
D029,Northeast,2024-06-01,242971,62083,624,87.54768147717965,0.41234207861229233,2.4068840009978802,23
D029,Northeast,2024-07-01,241636,119745,2251,88.14191018018812,0.6032952686797362,1.8582036467566028,45
D029,Northeast,2024-08-01,159267,37189,705,83.80246315617528,0.7923848409124941,3.9860381688971835,34
D029,Northeast,2024-09-01,187615,57564,663,91.52044230023498,0.5268177777570191,3.3908356739572163,25
D029,Northeast,2024-10-01,216132,106436,1627,94.19384211883187,0.46388732639499525,2.6059163327560473,23
D029,Northeast,2024-11-01,158533,88255,1860,88.3270841184589,0.5713654627139536,1.8364406677602694,26
D029,Northeast,2024-12-01,236328,60005,994,94.70608718231874,0.649485558456883,2.2956551034643145,36
D030,Northeast,2023-01-01,103382,86063,2414,88.18182863876466,0.40681701195291076,2.3068164318165962,37
D030,Northeast,2023-02-01,190674,111845,689,83.36339901862571,0.6701497033807499,3.6278768385649545,29
D030,Northeast,2023-03-01,123298,93108,1724,91.66094555380393,0.5920213191955502,3.1656696536975963,14
D030,Northeast,2023-04-01,164698,45960,571,86.13295995746405,0.44748263761418827,2.2872961114722394,32
D030,Northeast,2023-05-01,273119,103290,2458,84.84243837788489,0.6659358832525083,3.6840463218430384,44
D030,Northeast,2023-06-01,173715,80733,2486,86.37370951373173,0.8062369105220859,2.3173525608416883,10
D030,Northeast,2023-07-01,174913,37493,507,81.03850803897947,0.7161981282327543,1.8208146554719113,36
D030,Northeast,2023-08-01,87371,77315,2144,83.00450573089537,0.5283717481548791,3.5102391740839822,28
D030,Northeast,2023-09-01,185573,37130,1184,88.39756127039705,0.7837494152953528,2.268824488726141,31
D030,Northeast,2023-10-01,155986,115959,1723,90.48353215170063,0.8817399737371638,1.7701113984410177,35
D030,Northeast,2023-11-01,256022,86396,1423,88.36303864391327,0.8162085917051264,3.938682570785055,24
D030,Northeast,2023-12-01,223326,85734,2497,91.01119390207838,0.42404615520601774,2.239162598179048,20
D030,Northeast,2024-01-01,140197,114577,926,81.63037826635203,0.6992975537023354,3.1323741453446057,37
D030,Northeast,2024-02-01,282304,78994,1755,77.37361232741966,0.6723861134913944,1.8392207944806982,16
D030,Northeast,2024-03-01,231818,118422,1840,81.50340896086169,0.870788426366967,2.824284915270919,33
D030,Northeast,2024-04-01,232271,104328,880,90.81229143296153,0.7510537270568963,2.3283805468407923,13
D030,Northeast,2024-05-01,89290,68367,804,79.04900485952244,0.585012262071408,2.8761794427573513,32
D030,Northeast,2024-06-01,296561,70475,1246,90.43678412857982,0.8846609061420895,2.4445980343179667,38
D030,Northeast,2024-07-01,126546,37008,1687,80.11009894728738,0.4570699846548161,3.852620650095943,24
D030,Northeast,2024-08-01,225399,30946,857,84.99134150887197,0.5936372057124206,3.1492256823261857,47
D030,Northeast,2024-09-01,91350,85512,2013,81.75240894548084,0.4988196102955651,1.9512955709810589,16
D030,Northeast,2024-10-01,298607,75436,1829,87.05280807613472,0.6007308895445216,2.3452110234156534,10
D030,Northeast,2024-11-01,85867,110820,1711,87.52982776727933,0.504415467747295,1.6464132632113346,10
D030,Northeast,2024-12-01,221382,93965,1701,81.35863898796694,0.8359565306402528,2.9424540310442047,33
D031,South,2023-01-01,88947,101466,1806,79.54435481398592,0.48604301622631324,3.696923124482286,44
D031,South,2023-02-01,154286,46122,1710,86.43932949161406,0.5857732556599372,3.0360000185783096,48
D031,South,2023-03-01,216109,58633,2467,91.01238873826505,0.44009337840605667,2.6920971943328107,21
D031,South,2023-04-01,250205,30692,754,86.58573492355238,0.8704400847796021,1.8108646035771758,35
D031,South,2023-05-01,85209,36533,1081,91.34454821257913,0.6347593326728169,2.556640084472396,46
D031,South,2023-06-01,120696,95449,532,87.17316182735317,0.47457041296986874,3.4648131905222836,39
D031,South,2023-07-01,219418,115414,1404,86.80257607472248,0.575771130024849,3.025943738295819,48
D031,South,2023-08-01,215028,46555,2473,77.63506806129122,0.46354812010921964,1.9732091147900235,27
D031,South,2023-09-01,237419,79056,863,86.62920426073963,0.5765514444691948,3.4994584111144587,31
D031,South,2023-10-01,228929,49627,882,91.04173908786781,0.7157293962915103,3.461013683031993,30
D031,South,2023-11-01,155318,117902,2433,83.51101300227856,0.40716545293350065,2.6958387041763894,31
D031,South,2023-12-01,152095,114694,696,79.11648242733766,0.7818461346751603,2.8085034273050207,19
D031,South,2024-01-01,206202,107606,1389,84.44245586428528,0.4816833791992101,1.9611476276497084,37
D031,South,2024-02-01,170140,110846,534,80.97516759573719,0.42557510281019884,2.4944836023227452,22
D031,South,2024-03-01,177628,106946,1590,90.44384827108335,0.4726633462102521,2.764241859453435,30
D031,South,2024-04-01,293548,59831,2378,83.11849637537502,0.6602247020826431,3.9864549725881497,18
D031,South,2024-05-01,133051,102013,1856,88.04182771447418,0.8513818939822544,2.812249966814596,10
D031,South,2024-06-01,115081,105242,1731,87.62163017998952,0.8210826883251905,2.2415312053927328,34
D031,South,2024-07-01,244145,56299,2189,88.92495289423078,0.4830374261667569,1.6477645521891362,15
D031,South,2024-08-01,290926,56026,1548,90.58137831877558,0.4712782775165578,2.455348687081423,23
D031,South,2024-09-01,130971,57281,1838,79.43240383786004,0.6448220380160163,2.5386075014802243,29
D031,South,2024-10-01,205659,89872,1591,93.85083807823636,0.48854112769864494,1.746060472753422,12
D031,South,2024-11-01,205849,109823,2315,80.3771794281095,0.5184619969483617,1.7424141774135617,27
D031,South,2024-12-01,203246,114817,1589,77.01200415202284,0.6938485091437729,1.780911204872464,21
D032,South,2023-01-01,250956,99322,1670,85.22611354499992,0.5123286988208833,2.4983314504980565,31
D032,South,2023-02-01,272150,86759,2025,85.25598950940542,0.49738674884361295,3.526170543038665,37
D032,South,2023-03-01,200667,113232,1414,81.19909634385633,0.4906127805248548,3.8929924087980865,44
D032,South,2023-04-01,224993,101138,1691,85.19253491247879,0.6742942075273443,2.506848711867077,32
D032,South,2023-05-01,121979,52837,1161,86.9922456142894,0.5980004831928076,1.832524497268322,31
D032,South,2023-06-01,182484,32841,2267,80.85801272603176,0.46378508728568546,2.5227128715871903,15
D032,South,2023-07-01,215830,47010,563,89.59852646613582,0.6945100454904558,3.8466620332334305,27
D032,South,2023-08-01,217046,115216,2440,90.2893426383737,0.6358699187592196,2.8836794405246247,27
D032,South,2023-09-01,83159,92766,1179,84.08256378500747,0.421657636627156,3.2483486656316076,36
D032,South,2023-10-01,109320,99876,608,76.65099923451827,0.6062015302339331,1.9893890160140615,49
D032,South,2023-11-01,82159,78940,2112,75.70032569086698,0.8559797920998167,1.6523218043018,37
D032,South,2023-12-01,234536,81137,2060,81.97327298311359,0.5595225371661199,2.5387851576551648,20
D032,South,2024-01-01,262520,114517,1401,85.32083562812338,0.8707371187530327,1.9360231677787487,44
D032,South,2024-02-01,294240,101186,645,83.19947023680906,0.7572070507352489,2.4041177371026112,33
D032,South,2024-03-01,143212,80210,1201,78.28064197220363,0.6472605625602039,1.8042382668166808,43
D032,South,2024-04-01,223704,60607,2261,89.2533881873712,0.7134842172643583,3.5209872057600573,34
D032,South,2024-05-01,264847,37349,2022,80.86325500179824,0.48231025661825244,1.9529296271250502,49
D032,South,2024-06-01,212534,111441,844,79.14514060639193,0.6775668933765943,2.969979073659582,15
D032,South,2024-07-01,94175,36191,2014,77.55426791050436,0.5416422017462887,2.500782090432485,18
D032,South,2024-08-01,260702,60734,1015,85.47062133894639,0.7246894101183112,3.1721913276017135,18
D032,South,2024-09-01,151833,88755,1732,84.46322604642992,0.6822953194667318,3.1575680093078686,11
D032,South,2024-10-01,247516,65340,1271,89.99709516338956,0.8984747087058349,3.3003936523273505,40
D032,South,2024-11-01,80066,75246,1889,75.93383356998477,0.8558629384563878,1.6007223643363553,16
D032,South,2024-12-01,238849,62567,1071,79.706947047354,0.5048451387151005,3.941402558307261,48
D033,West,2023-01-01,228630,91084,1729,89.32976341958323,0.4756855856316375,1.8797154308415758,29
D033,West,2023-02-01,82795,75264,992,83.58711950606771,0.7358544296220304,3.3232745011930156,48
D033,West,2023-03-01,80731,31129,1898,75.10887375312595,0.6137332640833446,3.1130464396116597,14
D033,West,2023-04-01,281682,69867,1990,85.23467451030184,0.661703592533736,3.8037834797685446,33
D033,West,2023-05-01,148968,90430,716,90.5941282685321,0.4715806789055965,3.1442903681898837,45
D033,West,2023-06-01,202374,61186,804,81.28169193316617,0.4312156636388902,2.715434135262208,49
D033,West,2023-07-01,134962,50039,2245,89.95119226852592,0.8377443251979483,2.256165793653674,22
D033,West,2023-08-01,244870,111417,1045,82.06517156453839,0.5368492288391855,3.7795465717152292,27
D033,West,2023-09-01,151894,93772,1649,85.03589233453971,0.7228625216755269,2.776426021821259,43
D033,West,2023-10-01,187803,43386,1689,74.56761170814458,0.4025698137927802,2.613523802764467,30
D033,West,2023-11-01,232117,34922,1851,83.03728720884513,0.7916077273283394,3.5081122616620157,10
D033,West,2023-12-01,82716,46574,1723,88.46059752544245,0.7388616206006602,2.1307868403378825,12
D033,West,2024-01-01,231285,101916,1115,84.69223331032403,0.49726751658424206,3.551380348139297,42
D033,West,2024-02-01,285489,101139,664,84.78905149769733,0.6555568192447503,3.0107824556007996,44
D033,West,2024-03-01,222767,47796,2083,87.66679622352724,0.45270068869823116,3.597134654760172,40
D033,West,2024-04-01,193758,60480,1391,89.19734252259202,0.7626858001174288,1.781476166322986,23
D033,West,2024-05-01,150990,45386,770,83.07880990768165,0.7475937331050329,3.0740708623464816,22
D033,West,2024-06-01,186337,117527,851,87.60904370009366,0.6913143230201828,3.988685380867036,22
D033,West,2024-07-01,121984,71505,1969,85.94423178565457,0.485798183532595,1.9186493612949713,16
D033,West,2024-08-01,216668,46374,2450,76.62907150593048,0.46094404126613525,2.539653348519869,23
D033,West,2024-09-01,133639,44645,885,86.074132530583,0.6976831850784364,2.5378641349818643,30
D033,West,2024-10-01,95804,44626,2008,82.19108752584992,0.8101266594724449,3.121867784737545,26
D033,West,2024-11-01,142287,81702,629,86.01163407442071,0.7731814421566208,2.2789293489555726,34
D033,West,2024-12-01,168388,119156,2183,87.71044962400187,0.40082187855622486,2.441037406301735,46
D034,Northeast,2023-01-01,106312,96985,2220,85.64467095623907,0.6564896749104537,2.2034824554304073,43
D034,Northeast,2023-02-01,204342,75212,1945,80.27373670961262,0.7664295936659156,3.69048119567389,16
D034,Northeast,2023-03-01,234560,30215,1655,74.11467476778573,0.5874124621749989,3.053326560389268,37
D034,Northeast,2023-04-01,90345,63896,1962,85.89238331942695,0.4177951154032382,3.985825756714287,25
D034,Northeast,2023-05-01,215969,101537,1373,88.9395070086383,0.4405821122318573,2.630506197758847,46
D034,Northeast,2023-06-01,293286,67052,925,77.87418401968867,0.8387260633015845,3.4329587531468957,39
D034,Northeast,2023-07-01,213881,71785,2231,84.94917139628612,0.8934479726941488,3.3864234030143416,31
D034,Northeast,2023-08-01,206457,46576,1591,86.48182219627319,0.8960678197392914,3.643826519379809,38
D034,Northeast,2023-09-01,132116,92894,2367,78.30419132231759,0.61407758651506,1.6535628231495818,44
D034,Northeast,2023-10-01,233885,108812,2057,85.79871683525373,0.8887481291044466,3.519664114209953,43
D034,Northeast,2023-11-01,217152,43854,1681,84.24839769864064,0.5490331005850021,2.301003215350537,34
D034,Northeast,2023-12-01,146766,113053,1963,83.36651893406818,0.46124893098299463,3.087266647882907,28
D034,Northeast,2024-01-01,291512,70875,2005,85.9053137138554,0.4389282598043848,3.888620478595169,36
D034,Northeast,2024-02-01,193428,104219,2414,91.51639018658032,0.8269714410709265,1.533072032263235,25
D034,Northeast,2024-03-01,160859,42352,2135,81.80384719359934,0.5444842624605293,2.4426348275042473,13
D034,Northeast,2024-04-01,167245,108863,826,80.54555194028971,0.6961106996657203,3.252338412544998,26
D034,Northeast,2024-05-01,291428,106427,2361,79.94689414605297,0.7316812670073407,1.7955560301811497,15
D034,Northeast,2024-06-01,242002,87233,1401,93.80494792612676,0.6067582651449797,1.5995285986143846,35
D034,Northeast,2024-07-01,174598,112987,526,83.08591405193516,0.4895474696640908,2.4805444835838504,14
D034,Northeast,2024-08-01,186300,109737,2132,84.38135526862582,0.6540708593325972,3.0506033856722805,25
D034,Northeast,2024-09-01,196045,70860,1677,88.11974970922735,0.7166316008047052,2.6257062095788144,32
D034,Northeast,2024-10-01,299718,106290,1837,91.50247076165402,0.7127167250832968,3.5206705280406956,16
D034,Northeast,2024-11-01,129768,78128,2096,90.18043825523128,0.5779788867353203,1.871266954109202,43
D034,Northeast,2024-12-01,203549,85421,1455,77.88512537369164,0.4661343575492409,1.9917204932820576,21
D035,Northeast,2023-01-01,187215,48984,531,90.45430835301849,0.5020438305778802,2.6726018687953847,11
D035,Northeast,2023-02-01,297726,118177,1722,82.68530243987371,0.6065536988635721,1.998363723677958,31
D035,Northeast,2023-03-01,128639,89838,1485,83.17247031507367,0.7049063807740585,2.102009540182933,47
D035,Northeast,2023-04-01,84136,91868,843,84.24350389883739,0.4735816255474727,2.2449430887396096,26
D035,Northeast,2023-05-01,215895,100456,1653,77.81728632977882,0.8061630901235308,2.3570974120136268,26
D035,Northeast,2023-06-01,133364,53345,867,82.10013200429587,0.6907821022189944,3.2867391880893355,30
D035,Northeast,2023-07-01,279316,95425,1194,82.87703210259903,0.8383069135079458,3.3221745112208527,29
D035,Northeast,2023-08-01,278756,63324,1605,83.89743457671165,0.5006318940672363,3.7255915544894274,38
D035,Northeast,2023-09-01,154462,53889,1518,88.09054551270295,0.8404475802723763,1.624014770873707,24
D035,Northeast,2023-10-01,120718,112916,746,92.54728846703846,0.771952593651076,3.798020077634313,34
D035,Northeast,2023-11-01,122137,30153,2209,84.67961117925641,0.6445242002246416,2.3791246808547637,28
D035,Northeast,2023-12-01,280976,60699,2452,87.68145454758594,0.6154291376911354,2.28047970946597,12
D035,Northeast,2024-01-01,249834,53600,1066,87.28483682266734,0.5696101491958919,2.8614886217768736,33
D035,Northeast,2024-02-01,113980,86117,2353,91.56451326959892,0.6229777725460509,1.550058074330469,25
D035,Northeast,2024-03-01,145679,40681,1723,81.29008285954028,0.7173720705520148,1.9660495121349364,23
D035,Northeast,2024-04-01,258986,114633,589,91.45817613380223,0.69821697731283,2.7117237923407687,29
D035,Northeast,2024-05-01,200382,98546,1959,73.17548787304693,0.706575955551509,3.5140055469255955,21
D035,Northeast,2024-06-01,101209,117968,1280,88.5575799513437,0.709145399377394,3.2016809330643428,35
D035,Northeast,2024-07-01,275220,102603,2339,89.80152398140736,0.6753302296182822,1.8828612502098905,12
D035,Northeast,2024-08-01,292235,37489,2035,87.31241812033427,0.8877051838423726,2.933908200066775,43
D035,Northeast,2024-09-01,157355,117173,2496,90.0400200214663,0.698656189165356,2.4840888006936055,16
D035,Northeast,2024-10-01,150111,64565,583,82.25197707667583,0.8348248424060857,1.7203360774417287,16
D035,Northeast,2024-11-01,137786,79294,691,87.69415611396029,0.7945114222740671,1.7977663396917907,12
D035,Northeast,2024-12-01,143580,52469,1028,88.68039408171137,0.6590385825987806,3.370040191748506,20
D036,Midwest,2023-01-01,186311,64409,971,80.60606555833947,0.5325406421692863,3.2404811257527246,47
D036,Midwest,2023-02-01,80363,40358,1761,90.41481385509556,0.666111437428097,3.5541039244473884,26
D036,Midwest,2023-03-01,192272,73965,2258,97.42484976793327,0.700291598493568,1.9156383258742515,30
D036,Midwest,2023-04-01,108885,70056,1655,91.26307859809779,0.6913430732772914,1.8102684192844434,21
D036,Midwest,2023-05-01,101584,38521,1365,82.26358175066895,0.643606003460957,1.561912193940378,21
D036,Midwest,2023-06-01,250824,32567,2285,79.95790034534406,0.5672212635590521,2.798281731605758,19
